run_ts,date,away,home,p_home,exp_total,p_over,total_line,home_ml,away_ml,market_p_home,best_side,best_edge,high_ev
2026-07-21T14:00:08+00:00,2026-07-21,Minnesota Twins,Cleveland Guardians,0.55742,8.75,0.4771,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Los Angeles Dodgers,Philadelphia Phillies,0.45599,8.55,0.4586,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Pittsburgh Pirates,New York Yankees,0.51633,10.64,0.6131,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Tampa Bay Rays,Toronto Blue Jays,0.44126,8.24,0.4304,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Baltimore Orioles,Boston Red Sox,0.57018,8.32,0.4402,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,San Diego Padres,Atlanta Braves,0.65035,9.72,0.547,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,San Francisco Giants,Kansas City Royals,0.4918,9.79,0.5548,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,New York Mets,Milwaukee Brewers,0.5699,8.48,0.4568,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Detroit Tigers,Chicago Cubs,0.50952,8.85,0.4873,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Chicago White Sox,Texas Rangers,0.50883,10.11,0.5784,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Miami Marlins,Houston Astros,0.45668,10.19,0.5773,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Washington Nationals,Colorado Rockies,0.45004,14.07,0.743,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,St. Louis Cardinals,Los Angeles Angels,0.49847,9.77,0.5548,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Athletics,Arizona Diamondbacks,0.57314,10.51,0.6017,8.5,,,,,,
2026-07-21T14:00:08+00:00,2026-07-21,Cincinnati Reds,Seattle Mariners,0.44278,7.84,0.3896,8.5,,,,,,
2026-07-22T14:56:27+00:00,2026-07-22,Pittsburgh Pirates,New York Yankees,0.5089,11.01,0.6308,8.5,-163.0,163.0,0.6198,away,0.1134,1
2026-07-22T14:56:27+00:00,2026-07-22,Pittsburgh Pirates,New York Yankees,0.58118,10.07,0.5736,8.5,-152.0,152.0,0.6032,away,0.0445,1
2026-07-22T14:56:27+00:00,2026-07-22,Baltimore Orioles,Boston Red Sox,0.60855,9.47,0.5316,8.5,-141.0,141.0,0.5851,away,0.0064,0
2026-07-22T14:56:27+00:00,2026-07-22,Baltimore Orioles,Boston Red Sox,0.50188,8.97,0.4948,8.5,-126.0,126.0,0.5575,away,0.0562,1
2026-07-22T14:56:27+00:00,2026-07-22,San Francisco Giants,Kansas City Royals,0.46285,9.13,0.505,8.5,112.0,-112.0,0.4717,home,0.0016,0
2026-07-22T14:56:27+00:00,2026-07-22,New York Mets,Milwaukee Brewers,0.62607,8.09,0.42,8.5,-128.0,128.0,0.5614,home,0.0302,0
2026-07-22T14:56:27+00:00,2026-07-22,Washington Nationals,Colorado Rockies,0.43202,12.06,0.6707,8.5,129.0,-129.0,0.4367,home,0.0143,0
2026-07-22T14:56:27+00:00,2026-07-22,Athletics,Arizona Diamondbacks,0.49924,10.4,0.5964,8.5,-117.0,117.0,0.5392,away,0.0397,1
2026-07-22T14:56:27+00:00,2026-07-22,Cincinnati Reds,Seattle Mariners,0.61344,7.94,0.4047,8.5,-140.0,140.0,0.5833,away,0.001,0
2026-07-22T14:56:27+00:00,2026-07-22,St. Louis Cardinals,Los Angeles Angels,0.53264,9.49,0.5355,8.5,-119.0,119.0,0.5434,away,0.0199,0
2026-07-22T14:56:27+00:00,2026-07-22,Minnesota Twins,Cleveland Guardians,0.5282,8.95,0.4901,8.5,-116.0,116.0,0.537,away,0.0167,0
2026-07-22T14:56:27+00:00,2026-07-22,Los Angeles Dodgers,Philadelphia Phillies,0.45523,10.14,0.5766,8.5,110.0,-110.0,0.4762,away,0.0084,0
2026-07-22T14:56:27+00:00,2026-07-22,Tampa Bay Rays,Toronto Blue Jays,0.44935,8.35,0.4387,8.5,-102.0,102.0,0.505,away,0.0415,1
2026-07-22T14:56:27+00:00,2026-07-22,San Diego Padres,Atlanta Braves,0.56866,9.27,0.5177,8.5,-106.0,106.0,0.5146,home,0.035,0
2026-07-22T14:56:27+00:00,2026-07-22,Chicago White Sox,Texas Rangers,0.51279,9.57,0.5377,8.5,-100.0,-100.0,0.5,home,0.0092,0
2026-07-22T14:56:27+00:00,2026-07-22,Detroit Tigers,Chicago Cubs,0.53098,8.85,0.4867,8.5,-111.0,111.0,0.5261,away,0.0038,0
2026-07-22T14:56:27+00:00,2026-07-22,Miami Marlins,Houston Astros,0.5205,9.17,0.5151,8.5,-110.0,110.0,0.5238,away,0.0091,0
2026-07-22T15:36:39+00:00,2026-07-22,Pittsburgh Pirates,New York Yankees,0.5089,11.01,0.6308,8.5,-165.0,165.0,0.6226,away,0.1162,1
2026-07-22T15:36:39+00:00,2026-07-22,Pittsburgh Pirates,New York Yankees,0.58118,10.07,0.5736,8.5,-152.0,152.0,0.6032,away,0.0445,1
2026-07-22T15:36:39+00:00,2026-07-22,Baltimore Orioles,Boston Red Sox,0.59582,9.55,0.5389,8.5,-143.0,143.0,0.5885,away,0.0191,0
2026-07-22T15:36:39+00:00,2026-07-22,Baltimore Orioles,Boston Red Sox,0.50869,8.96,0.492,8.5,-126.0,126.0,0.5575,away,0.0513,1
2026-07-22T15:36:39+00:00,2026-07-22,San Francisco Giants,Kansas City Royals,0.44016,9.36,0.5204,8.5,118.0,-118.0,0.4587,away,0.0019,0
2026-07-22T15:36:39+00:00,2026-07-22,New York Mets,Milwaukee Brewers,0.65022,8.23,0.4308,8.5,-143.0,143.0,0.5885,home,0.0212,0
2026-07-22T15:36:39+00:00,2026-07-22,Washington Nationals,Colorado Rockies,0.43906,12.07,0.6725,8.5,129.0,-129.0,0.4367,home,0.0194,0
2026-07-22T15:36:39+00:00,2026-07-22,Athletics,Arizona Diamondbacks,0.49215,10.42,0.5966,8.5,-117.0,117.0,0.5392,away,0.0448,1
2026-07-22T15:36:39+00:00,2026-07-22,Cincinnati Reds,Seattle Mariners,0.60679,7.94,0.4014,8.5,-141.0,141.0,0.5851,away,0.0077,0
2026-07-22T15:36:39+00:00,2026-07-22,St. Louis Cardinals,Los Angeles Angels,0.53285,9.48,0.5344,8.5,-121.0,121.0,0.5475,away,0.0239,0
2026-07-22T15:36:39+00:00,2026-07-22,Minnesota Twins,Cleveland Guardians,0.52272,8.94,0.4905,8.5,-116.0,116.0,0.537,away,0.0207,0
2026-07-22T15:36:39+00:00,2026-07-22,Los Angeles Dodgers,Philadelphia Phillies,0.45668,10.17,0.5765,8.5,111.0,-111.0,0.4739,away,0.0051,0
2026-07-22T15:36:39+00:00,2026-07-22,Tampa Bay Rays,Toronto Blue Jays,0.45523,8.35,0.439,8.5,-100.0,-100.0,0.5,away,0.0323,0
2026-07-22T15:36:39+00:00,2026-07-22,San Diego Padres,Atlanta Braves,0.57094,9.27,0.5193,8.5,-107.0,107.0,0.5169,home,0.0343,0
2026-07-22T15:36:39+00:00,2026-07-22,Chicago White Sox,Texas Rangers,0.52681,9.55,0.5393,8.5,-100.0,-100.0,0.5,home,0.0193,0
2026-07-22T15:36:39+00:00,2026-07-22,Detroit Tigers,Chicago Cubs,0.52897,8.86,0.4844,8.5,-111.0,111.0,0.5261,away,0.0052,0
2026-07-22T15:36:39+00:00,2026-07-22,Miami Marlins,Houston Astros,0.52813,9.15,0.5097,8.5,-110.0,110.0,0.5238,away,0.0036,0
2026-07-22T22:05:19+00:00,2026-07-22,Pittsburgh Pirates,New York Yankees,0.50771,10.91,0.6247,8.5,-169.0,169.0,0.6283,away,0.1227,1
2026-07-22T22:05:19+00:00,2026-07-22,Pittsburgh Pirates,New York Yankees,0.56108,10.52,0.6028,8.5,-165.0,165.0,0.6226,away,0.0786,1
2026-07-22T22:05:19+00:00,2026-07-22,Baltimore Orioles,Boston Red Sox,0.60801,9.68,0.5451,8.5,-146.0,146.0,0.5935,away,0.0152,0
2026-07-22T22:05:19+00:00,2026-07-22,Baltimore Orioles,Boston Red Sox,0.45772,9.6,0.541,8.5,-115.0,115.0,0.5349,away,0.0653,1
2026-07-22T22:05:19+00:00,2026-07-22,San Francisco Giants,Kansas City Royals,0.45184,9.24,0.5157,8.5,120.0,-120.0,0.4545,home,0.0108,0
2026-07-22T22:05:19+00:00,2026-07-22,New York Mets,Milwaukee Brewers,0.65903,8.27,0.4359,8.5,-143.0,143.0,0.5885,home,0.0279,0
2026-07-22T22:05:19+00:00,2026-07-22,Washington Nationals,Colorado Rockies,0.44023,12.71,0.6935,8.5,128.0,-128.0,0.4386,home,0.0183,0
2026-07-22T22:05:19+00:00,2026-07-22,Athletics,Arizona Diamondbacks,0.52029,10.97,0.6242,8.5,-121.0,121.0,0.5475,away,0.0329,0
2026-07-22T22:05:19+00:00,2026-07-22,Cincinnati Reds,Seattle Mariners,0.60998,7.79,0.3855,8.5,-142.0,142.0,0.5868,away,0.007,0
2026-07-22T22:05:19+00:00,2026-07-22,St. Louis Cardinals,Los Angeles Angels,0.50591,9.27,0.5191,8.5,-119.0,119.0,0.5434,away,0.0391,1
2026-07-22T22:05:19+00:00,2026-07-22,Minnesota Twins,Cleveland Guardians,0.50966,9.1,0.5039,8.5,-130.0,129.0,0.5641,away,0.0572,1
2026-07-22T22:05:19+00:00,2026-07-22,Los Angeles Dodgers,Philadelphia Phillies,0.42748,10.8,0.6169,8.5,113.0,-113.0,0.4695,away,0.0218,0
2026-07-22T22:05:19+00:00,2026-07-22,Tampa Bay Rays,Toronto Blue Jays,0.42342,8.46,0.4511,8.5,-100.0,100.0,0.5,away,0.0553,1
2026-07-22T22:05:19+00:00,2026-07-22,San Diego Padres,Atlanta Braves,0.59008,9.27,0.5213,8.5,-106.0,106.0,0.5146,home,0.0506,1
2026-07-22T22:05:19+00:00,2026-07-22,Chicago White Sox,Texas Rangers,0.5341,9.64,0.5448,8.5,111.0,-111.0,0.4739,home,0.0506,1
2026-07-22T22:05:19+00:00,2026-07-22,Detroit Tigers,Chicago Cubs,0.53639,9.12,0.5064,8.5,-113.0,113.0,0.5305,away,0.0043,0
2026-07-22T22:05:19+00:00,2026-07-22,Miami Marlins,Houston Astros,0.51056,9.43,0.5319,8.5,-105.0,105.0,0.5122,away,0.0046,0
2026-07-24T14:01:06+00:00,2026-07-24,Colorado Rockies,Milwaukee Brewers,0.66805,9.42,0.5302,8.5,-220.0,220.0,0.6875,away,0.0643,1
2026-07-24T14:01:06+00:00,2026-07-24,Kansas City Royals,Detroit Tigers,0.7206,8.55,0.453,8.5,-258.0,258.0,0.7207,away,0.0566,1
2026-07-24T14:01:06+00:00,2026-07-24,Chicago Cubs,Pittsburgh Pirates,0.53091,9.54,0.5355,8.5,-109.0,109.0,0.5215,home,0.0007,0
2026-07-24T14:01:06+00:00,2026-07-24,Arizona Diamondbacks,Washington Nationals,0.4526,9.97,0.5647,8.5,114.0,-114.0,0.4673,away,0.0014,0
2026-07-24T14:01:06+00:00,2026-07-24,New York Yankees,Philadelphia Phillies,0.43154,7.89,0.3996,8.5,-124.0,124.0,0.5536,away,0.103,1
2026-07-24T14:01:06+00:00,2026-07-24,Atlanta Braves,Baltimore Orioles,0.47791,9.63,0.5455,8.5,-107.0,107.0,0.5169,away,0.0328,0
2026-07-24T14:01:06+00:00,2026-07-24,Los Angeles Dodgers,New York Mets,0.41307,9.47,0.5326,8.5,124.0,-124.0,0.4464,away,0.0093,0
2026-07-24T14:01:06+00:00,2026-07-24,Cleveland Guardians,Tampa Bay Rays,0.58591,7.88,0.3997,8.5,-118.0,118.0,0.5413,home,0.0208,0
2026-07-24T14:01:06+00:00,2026-07-24,San Diego Padres,Miami Marlins,0.60998,9.31,0.5233,8.5,-123.0,123.0,0.5516,home,0.0282,0
2026-07-24T14:01:06+00:00,2026-07-24,Toronto Blue Jays,Boston Red Sox,0.54941,8.68,0.4695,8.5,-117.0,117.0,0.5392,away,0.0036,0
2026-07-24T14:01:06+00:00,2026-07-24,Houston Astros,Chicago White Sox,0.6091,9.02,0.4975,8.5,-121.0,121.0,0.5475,home,0.0316,0
2026-07-24T14:01:06+00:00,2026-07-24,Seattle Mariners,Texas Rangers,0.43878,8.24,0.4289,8.5,109.0,-109.0,0.4785,away,0.0226,0
2026-07-24T14:01:06+00:00,2026-07-24,Athletics,Minnesota Twins,0.57946,10.83,0.6226,8.5,-130.0,130.0,0.5652,away,0.0078,0
2026-07-24T14:01:06+00:00,2026-07-24,Cincinnati Reds,St. Louis Cardinals,0.58433,9.06,0.5036,8.5,-141.0,141.0,0.5851,away,0.0241,0
2026-07-24T14:01:06+00:00,2026-07-24,Los Angeles Angels,San Francisco Giants,0.61757,8.98,0.4975,8.5,-155.0,155.0,0.6078,away,0.0225,0
2026-07-24T14:08:44+00:00,2026-07-24,Colorado Rockies,Milwaukee Brewers,0.67198,9.39,0.5235,8.5,-220.0,220.0,0.6875,away,0.0613,1
2026-07-24T14:08:44+00:00,2026-07-24,Kansas City Royals,Detroit Tigers,0.71928,8.54,0.4546,8.5,-258.0,258.0,0.7207,away,0.0576,1
2026-07-24T14:08:44+00:00,2026-07-24,Chicago Cubs,Pittsburgh Pirates,0.51973,9.56,0.5383,8.5,-109.0,109.0,0.5215,away,0.0073,0
2026-07-24T14:08:44+00:00,2026-07-24,Arizona Diamondbacks,Washington Nationals,0.4589,9.94,0.5638,8.5,114.0,-114.0,0.4673,home,0.0031,0
2026-07-24T14:08:44+00:00,2026-07-24,New York Yankees,Philadelphia Phillies,0.43147,7.87,0.3974,8.5,-124.0,124.0,0.5536,away,0.103,1
2026-07-24T14:08:44+00:00,2026-07-24,Atlanta Braves,Baltimore Orioles,0.47686,9.62,0.5427,8.5,-107.0,107.0,0.5169,away,0.0336,0
2026-07-24T14:08:44+00:00,2026-07-24,Los Angeles Dodgers,New York Mets,0.40363,9.51,0.5333,8.5,125.0,-125.0,0.4444,away,0.0142,0
2026-07-24T14:08:44+00:00,2026-07-24,Cleveland Guardians,Tampa Bay Rays,0.58296,7.9,0.4004,8.5,-118.0,118.0,0.5413,home,0.0187,0
2026-07-24T14:08:44+00:00,2026-07-24,San Diego Padres,Miami Marlins,0.60366,9.29,0.5206,8.5,-123.0,123.0,0.5516,home,0.0235,0
2026-07-24T14:08:44+00:00,2026-07-24,Toronto Blue Jays,Boston Red Sox,0.54948,8.73,0.4774,8.5,-117.0,117.0,0.5392,away,0.0035,0
2026-07-24T14:08:44+00:00,2026-07-24,Houston Astros,Chicago White Sox,0.61168,9.08,0.5063,8.5,-121.0,121.0,0.5475,home,0.0335,0
2026-07-24T14:08:44+00:00,2026-07-24,Seattle Mariners,Texas Rangers,0.44168,8.26,0.4331,8.5,108.0,-108.0,0.4808,away,0.0228,0
2026-07-24T14:08:44+00:00,2026-07-24,Athletics,Minnesota Twins,0.58337,10.84,0.6173,8.5,-130.0,130.0,0.5652,away,0.005,0
2026-07-24T14:08:44+00:00,2026-07-24,Cincinnati Reds,St. Louis Cardinals,0.58296,9.03,0.4986,8.5,-141.0,141.0,0.5851,away,0.0251,0
2026-07-24T14:08:44+00:00,2026-07-24,Los Angeles Angels,San Francisco Giants,0.60957,8.96,0.4953,8.5,-146.0,146.0,0.5935,away,0.014,0
2026-07-26T14:01:09+00:00,2026-07-26,Cleveland Guardians,Tampa Bay Rays,0.5411,7.65,0.3732,8.5,-116.0,116.0,0.537,away,0.0074,0
2026-07-26T14:01:09+00:00,2026-07-26,Arizona Diamondbacks,Washington Nationals,0.46597,11.08,0.6261,8.5,108.0,-108.0,0.4808,away,0.0053,0
2026-07-26T14:01:09+00:00,2026-07-26,Chicago Cubs,Pittsburgh Pirates,0.58454,10.34,0.5941,8.5,-120.0,120.0,0.5455,home,0.0156,0
2026-07-26T14:01:09+00:00,2026-07-26,Toronto Blue Jays,Boston Red Sox,0.63313,7.72,0.38,8.5,-125.0,125.0,0.5556,home,0.0413,1
2026-07-26T14:01:09+00:00,2026-07-26,Atlanta Braves,Baltimore Orioles,0.46036,9.43,0.5309,8.5,101.0,-101.0,0.4975,away,0.0261,0
2026-07-26T14:01:09+00:00,2026-07-26,Kansas City Royals,Detroit Tigers,0.58967,9.18,0.5115,8.5,-169.0,169.0,0.6283,away,0.0634,1
2026-07-26T14:01:09+00:00,2026-07-26,Los Angeles Dodgers,New York Mets,0.38534,9.03,0.4948,8.5,143.0,-143.0,0.4115,home,0.0053,0
2026-07-26T14:01:09+00:00,2026-07-26,San Diego Padres,Miami Marlins,0.56674,9.55,0.5409,8.5,-118.0,118.0,0.5413,home,0.0069,0
2026-07-26T14:01:09+00:00,2026-07-26,Athletics,Minnesota Twins,0.58995,11.12,0.6338,8.5,-139.0,139.0,0.5816,away,0.0165,0
2026-07-26T14:01:09+00:00,2026-07-26,Houston Astros,Chicago White Sox,0.4959,10.2,0.5776,8.5,-101.0,101.0,0.5025,away,0.0054,0
2026-07-26T14:01:09+00:00,2026-07-26,Colorado Rockies,Milwaukee Brewers,0.77448,8.97,0.4797,8.5,-294.0,294.0,0.7462,away,0.0378,1
2026-07-26T14:01:09+00:00,2026-07-26,Cincinnati Reds,St. Louis Cardinals,0.5787,8.93,0.4912,8.5,-120.0,120.0,0.5455,home,0.0114,0
2026-07-26T14:01:09+00:00,2026-07-26,Seattle Mariners,Texas Rangers,0.48999,8.03,0.4085,8.5,-102.0,102.0,0.505,away,0.0122,0
2026-07-26T14:01:09+00:00,2026-07-26,Los Angeles Angels,San Francisco Giants,0.47548,9.14,0.5036,8.5,-101.0,101.0,0.5025,away,0.0201,0
2026-07-26T14:01:09+00:00,2026-07-26,New York Yankees,Philadelphia Phillies,0.58611,8.27,0.4342,8.5,-168.0,168.0,0.6269,away,0.0646,1
2026-07-27T17:09:57+00:00,2026-07-27,Seattle Mariners,Texas Rangers,0.46632,8.53,0.4572,8.5,118.0,-118.0,0.4587,home,0.017,0
2026-07-27T17:09:57+00:00,2026-07-27,Baltimore Orioles,Detroit Tigers,0.5123,8.76,0.4783,8.5,-108.0,108.0,0.5192,away,0.0104,0
2026-07-27T17:09:57+00:00,2026-07-27,Arizona Diamondbacks,Pittsburgh Pirates,0.56742,10.51,0.6055,8.5,-109.0,109.0,0.5215,home,0.0271,0
2026-07-27T17:09:57+00:00,2026-07-27,Philadelphia Phillies,Miami Marlins,0.3975,8.16,0.4237,8.5,168.0,-168.0,0.3731,home,0.0526,1
2026-07-27T17:09:57+00:00,2026-07-27,Toronto Blue Jays,Washington Nationals,0.64236,10.63,0.6079,8.5,-113.0,113.0,0.5305,home,0.0733,1
2026-07-27T17:09:57+00:00,2026-07-27,Cleveland Guardians,Cincinnati Reds,0.63688,8.67,0.4652,8.5,-149.0,149.0,0.5984,home,0.0013,0
2026-07-27T17:09:57+00:00,2026-07-27,Atlanta Braves,New York Mets,0.48694,8.42,0.4488,8.5,101.0,-101.0,0.4975,away,0.0069,0
2026-07-27T17:09:57+00:00,2026-07-27,New York Yankees,Chicago White Sox,0.36976,9.61,0.539,8.5,134.0,-134.0,0.4274,away,0.0221,0
2026-07-27T17:09:57+00:00,2026-07-27,Chicago Cubs,St. Louis Cardinals,0.5164,10.63,0.61,8.5,112.0,-112.0,0.4717,home,0.0401,0
2026-07-27T17:09:57+00:00,2026-07-27,Houston Astros,Los Angeles Angels,0.52647,10.07,0.5729,8.5,101.0,-101.0,0.4975,home,0.0215,0
2026-07-27T17:09:57+00:00,2026-07-27,Boston Red Sox,Athletics,0.38629,10.06,0.5677,8.5,159.0,-159.0,0.3861,home,0.0314,0
2026-07-27T17:09:57+00:00,2026-07-27,Milwaukee Brewers,San Francisco Giants,0.42487,9.97,0.5665,8.5,125.0,-125.0,0.4444,home,0.0013,0
2026-07-27T17:12:19+00:00,2026-07-27,Seattle Mariners,Texas Rangers,0.46632,8.53,0.4572,8.5,118.0,-118.0,0.4587,home,0.017,0
2026-07-27T17:12:19+00:00,2026-07-27,Baltimore Orioles,Detroit Tigers,0.5123,8.76,0.4783,8.5,-108.0,108.0,0.5192,away,0.0104,0
2026-07-27T17:12:19+00:00,2026-07-27,Arizona Diamondbacks,Pittsburgh Pirates,0.56742,10.51,0.6055,8.5,-109.0,109.0,0.5215,home,0.0271,0
2026-07-27T17:12:19+00:00,2026-07-27,Philadelphia Phillies,Miami Marlins,0.3975,8.16,0.4237,8.5,168.0,-168.0,0.3731,home,0.0526,1
2026-07-27T17:12:19+00:00,2026-07-27,Toronto Blue Jays,Washington Nationals,0.64236,10.63,0.6079,8.5,-113.0,113.0,0.5305,home,0.0733,1
2026-07-27T17:12:19+00:00,2026-07-27,Cleveland Guardians,Cincinnati Reds,0.63688,8.67,0.4652,8.5,-149.0,149.0,0.5984,home,0.0013,0
2026-07-27T17:12:19+00:00,2026-07-27,Atlanta Braves,New York Mets,0.48694,8.42,0.4488,8.5,101.0,-101.0,0.4975,away,0.0069,0
2026-07-27T17:12:19+00:00,2026-07-27,New York Yankees,Chicago White Sox,0.36976,9.61,0.539,8.5,134.0,-134.0,0.4274,away,0.0221,0
2026-07-27T17:12:19+00:00,2026-07-27,Chicago Cubs,St. Louis Cardinals,0.5164,10.63,0.61,8.5,112.0,-112.0,0.4717,home,0.0401,0
2026-07-27T17:12:19+00:00,2026-07-27,Houston Astros,Los Angeles Angels,0.52647,10.07,0.5729,8.5,101.0,-101.0,0.4975,home,0.0215,0
2026-07-27T17:12:19+00:00,2026-07-27,Boston Red Sox,Athletics,0.38629,10.06,0.5677,8.5,159.0,-159.0,0.3861,home,0.0314,0
2026-07-27T17:12:19+00:00,2026-07-27,Milwaukee Brewers,San Francisco Giants,0.42487,9.97,0.5665,8.5,125.0,-125.0,0.4444,home,0.0013,0
2026-07-28T20:40:10+00:00,2026-07-28,Cleveland Guardians,Cincinnati Reds,0.62445,8.43,0.4479,8.5,-148.0,148.0,0.5968,away,0.0063,0
2026-07-28T20:40:10+00:00,2026-07-28,Cleveland Guardians,Cincinnati Reds,0.482,8.65,0.4674,8.5,130.0,-130.0,0.4348,home,0.0523,0
2026-07-28T20:40:10+00:00,2026-07-28,Baltimore Orioles,Detroit Tigers,0.63802,8.78,0.476,8.5,-130.0,130.0,0.5652,home,0.0353,1
2026-07-28T20:40:10+00:00,2026-07-28,Arizona Diamondbacks,Pittsburgh Pirates,0.53569,10.04,0.5732,8.5,-105.0,105.0,0.5122,home,0.0135,0
2026-07-28T20:40:10+00:00,2026-07-28,Texas Rangers,Tampa Bay Rays,0.6435,8.96,0.4945,8.5,-157.0,157.0,0.6109,away,0.0062,0
2026-07-28T20:40:10+00:00,2026-07-28,Philadelphia Phillies,Miami Marlins,0.61824,9.55,0.5365,8.5,-119.0,119.0,0.5434,home,0.0425,1
2026-07-28T20:40:10+00:00,2026-07-28,Toronto Blue Jays,Washington Nationals,0.63695,10.07,0.5743,8.5,-130.0,130.0,0.5652,home,0.0345,0
2026-07-28T20:40:10+00:00,2026-07-28,Kansas City Royals,Minnesota Twins,0.63031,9.62,0.5414,8.5,-160.0,160.0,0.6154,away,0.0206,0
2026-07-28T20:40:10+00:00,2026-07-28,New York Yankees,Chicago White Sox,0.49965,9.26,0.5191,8.5,111.0,-111.0,0.4739,home,0.0258,0
2026-07-28T20:40:10+00:00,2026-07-28,Chicago Cubs,St. Louis Cardinals,0.5626,9.45,0.5327,8.5,105.0,-105.0,0.4878,home,0.0573,1
2026-07-28T20:40:10+00:00,2026-07-28,Houston Astros,Los Angeles Angels,0.47221,8.91,0.4908,8.5,100.0,-100.0,0.5,away,0.02,0
2026-07-28T20:40:10+00:00,2026-07-28,Boston Red Sox,Athletics,0.42384,9.51,0.5308,8.5,136.0,-136.0,0.4237,home,0.0213,0
2026-07-28T20:40:10+00:00,2026-07-28,Colorado Rockies,San Diego Padres,0.60475,9.57,0.5381,8.5,-201.0,201.0,0.6678,away,0.0919,1
2026-07-28T20:40:10+00:00,2026-07-28,Milwaukee Brewers,San Francisco Giants,0.41129,8.75,0.477,8.5,137.0,-137.0,0.4219,home,0.0139,0
2026-07-28T20:40:10+00:00,2026-07-28,Seattle Mariners,Los Angeles Dodgers,0.70975,8.77,0.4764,8.5,-172.0,172.0,0.6324,home,0.0231,0
2026-07-28T20:40:10+00:00,2026-07-28,Atlanta Braves,New York Mets,0.35997,7.96,0.4026,8.5,146.0,-146.0,0.4065,away,0.0086,0
2026-07-29T16:20:13+00:00,2026-07-29,Philadelphia Phillies,Miami Marlins,0.47409,8.85,0.4815,8.5,146.0,-146.0,0.4065,home,0.0748,1
2026-07-29T16:20:13+00:00,2026-07-29,Arizona Diamondbacks,Pittsburgh Pirates,0.5164,9.45,0.5335,8.5,-123.0,123.0,0.5516,away,0.0398,1
2026-07-29T16:20:13+00:00,2026-07-29,Toronto Blue Jays,Washington Nationals,0.55528,10.41,0.5988,8.5,108.0,-108.0,0.4808,home,0.0591,1
2026-07-29T16:20:13+00:00,2026-07-29,Baltimore Orioles,Detroit Tigers,0.6789,7.75,0.3877,8.5,-172.0,172.0,0.6324,away,0.0009,0
2026-07-29T16:20:13+00:00,2026-07-29,Atlanta Braves,New York Mets,0.40657,9.36,0.5228,8.5,102.0,-102.0,0.495,away,0.0626,1
2026-07-29T16:20:13+00:00,2026-07-29,Atlanta Braves,New York Mets,0.35297,7.95,0.4019,8.5,139.0,-139.0,0.4184,away,0.0257,0
2026-07-29T16:20:13+00:00,2026-07-29,Milwaukee Brewers,San Francisco Giants,0.46819,8.6,0.4629,8.5,114.0,-114.0,0.4673,home,0.0098,0
2026-07-29T16:20:13+00:00,2026-07-29,Colorado Rockies,San Diego Padres,0.55494,9.05,0.5007,8.5,-147.0,147.0,0.5951,away,0.0555,0
2026-07-29T16:20:13+00:00,2026-07-29,Texas Rangers,Tampa Bay Rays,0.5255,8.48,0.4545,8.5,-131.0,131.0,0.5671,away,0.0487,1
2026-07-29T16:20:13+00:00,2026-07-29,Cleveland Guardians,Cincinnati Reds,0.45606,9.0,0.4977,8.5,124.0,-124.0,0.4464,home,0.0219,0
2026-07-29T16:20:13+00:00,2026-07-29,Kansas City Royals,Minnesota Twins,0.59951,9.52,0.5326,8.5,-179.0,179.0,0.6416,away,0.0695,1
2026-07-29T16:20:13+00:00,2026-07-29,New York Yankees,Chicago White Sox,0.43837,7.91,0.3976,8.5,134.0,-134.0,0.4274,home,0.0282,0
2026-07-29T16:20:13+00:00,2026-07-29,Chicago Cubs,St. Louis Cardinals,0.41896,9.4,0.5281,8.5,-100.0,-100.0,0.5,away,0.0585,1
2026-07-29T16:20:13+00:00,2026-07-29,Houston Astros,Los Angeles Angels,0.46153,10.25,0.5867,8.5,121.0,-121.0,0.4525,home,0.0198,0
2026-07-29T16:20:13+00:00,2026-07-29,Boston Red Sox,Athletics,0.40746,10.2,0.5803,8.5,139.0,-139.0,0.4184,home,0.0146,0
2026-07-29T16:20:13+00:00,2026-07-29,Seattle Mariners,Los Angeles Dodgers,0.4861,9.43,0.5282,8.5,-148.0,148.0,0.5968,away,0.1068,1
2026-07-30T15:39:14+00:00,2026-07-30,Texas Rangers,Tampa Bay Rays,0.62115,8.66,0.4704,8.5,-163.0,163.0,0.6198,away,0.0318,0
2026-07-30T15:39:14+00:00,2026-07-30,Kansas City Royals,Minnesota Twins,0.57953,9.9,0.5597,8.5,-125.0,125.0,0.5556,home,0.0019,0
2026-07-30T15:39:14+00:00,2026-07-30,New York Yankees,Chicago White Sox,0.56177,9.12,0.5094,8.5,-105.0,105.0,0.5122,home,0.0324,0
